mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.425474214553833,0.012501057194499284,5.314270925521851,0.0787676714466855,ball_tree,10,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 1, 'weights': 'distance'}",0.9760362694300518,0.9702072538860104,0.9702072538860104,0.9650032404407,0.9637070641607258,0.9690322163606997,0.004391083663218043,13
0.45271921157836914,0.039591073847584,5.315491199493408,0.11582739712139005,ball_tree,10,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 2, 'weights': 'uniform'}",0.9708549222797928,0.9630829015544041,0.969559585492228,0.9617627997407647,0.9604666234607907,0.965145366505596,0.004234867470732838,325
0.453978157043457,0.034121164406982304,5.33984785079956,0.0673110475177639,ball_tree,10,2,distance,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 2, 'weights': 'distance'}",0.9760362694300518,0.9702072538860104,0.9702072538860104,0.9650032404407,0.9637070641607258,0.9690322163606997,0.004391083663218043,13
0.4536007881164551,0.023156403599791833,5.610104417800903,0.05773149436143741,ball_tree,10,3,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 3, 'weights': 'uniform'}",0.9727979274611399,0.9689119170984456,0.9650259067357513,0.966299416720674,0.9643551523007129,0.9674780640633447,0.0030825880066044564,217
0.4966109275817871,0.03945577274220524,5.655471515655518,0.04438519692740485,ball_tree,10,3,distance,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 3, 'weights': 'distance'}",0.9734455958549223,0.9689119170984456,0.9650259067357513,0.966299416720674,0.9643551523007129,0.9676075977421013,0.0033087259885017776,193
0.5067165851593017,0.036007603612859054,5.628689384460449,0.1500028414651831,ball_tree,10,4,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 4, 'weights': 'uniform'}",0.9708549222797928,0.9689119170984456,0.9682642487046632,0.9669475048606611,0.9598185353208036,0.9669594256528733,0.0037863474973063205,289
0.47475342750549315,0.024127617077969708,5.698530006408691,0.064515008640587,ball_tree,10,4,distance,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 4, 'weights': 'distance'}",0.9747409326424871,0.9727979274611399,0.9656735751295337,0.9675955930006481,0.9637070641607258,0.968903018478907,0.004204477726563552,61
0.5218613624572754,0.05402395471554294,5.65257682800293,0.11623936605940442,ball_tree,10,5,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 5, 'weights': 'uniform'}",0.9715025906735751,0.9689119170984456,0.9669689119170984,0.9688917692806222,0.9624108878807518,0.9677372153700986,0.003028234626926423,181
0.5034997463226318,0.053235652297910344,5.716387605667114,0.05915288388360736,ball_tree,10,5,distance,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 5, 'weights': 'distance'}",0.9715025906735751,0.969559585492228,0.9669689119170984,0.9688917692806222,0.9624108878807518,0.9678667490488551,0.003088955765962619,145
0.5200799465179443,0.04937455128050383,5.815027475357056,0.07815042040121105,ball_tree,10,6,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 6, 'weights': 'uniform'}",0.9721502590673575,0.969559585492228,0.9669689119170984,0.9682436811406351,0.9624108878807518,0.9678666650996142,0.003222693397454272,157
0.5272115707397461,0.07759865606542106,5.731093406677246,0.10421901216010966,ball_tree,10,6,distance,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 6, 'weights': 'distance'}",0.9734455958549223,0.9708549222797928,0.966321243523316,0.9675955930006481,0.9650032404407,0.9686441190198758,0.003088461917050756,73
0.49217805862426756,0.023594540884578317,5.748513793945312,0.1183374363361733,ball_tree,10,7,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 7, 'weights': 'uniform'}",0.9721502590673575,0.9702072538860104,0.9682642487046632,0.966299416720674,0.9630589760207389,0.9679960308798888,0.0031455387489392615,133
0.5427595615386963,0.04986538820649934,5.751778984069825,0.08255387708049544,ball_tree,10,7,distance,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 7, 'weights': 'distance'}",0.9721502590673575,0.9702072538860104,0.9689119170984456,0.966299416720674,0.9630589760207389,0.9681255645586454,0.003167177986774551,109
0.5343619346618652,0.041990965743925725,5.852756547927856,0.1955537003527887,ball_tree,10,8,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 8, 'weights': 'uniform'}",0.9734455958549223,0.9682642487046632,0.9689119170984456,0.9695398574206092,0.9643551523007129,0.9689033542758707,0.0029028181229844717,49
0.5695009708404541,0.05604539655065621,5.886309337615967,0.11544108914988717,ball_tree,10,8,distance,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 8, 'weights': 'distance'}",0.9740932642487047,0.9708549222797928,0.9676165803108808,0.9695398574206092,0.9669475048606611,0.9698104258241298,0.0025501435119209535,1
0.5963146686553955,0.027156149773646877,5.928666973114014,0.06677281914543734,ball_tree,10,9,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 9, 'weights': 'uniform'}",0.969559585492228,0.9702072538860104,0.9682642487046632,0.9669475048606611,0.9611147116007777,0.967218660908868,0.003250741222703998,277
0.5356690883636475,0.016034727286516774,6.004749536514282,0.0759325040600836,ball_tree,10,9,distance,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 9, 'weights': 'distance'}",0.969559585492228,0.9708549222797928,0.9689119170984456,0.9669475048606611,0.9611147116007777,0.9674777282663811,0.0034224431175922674,229
0.6042608261108399,0.04155463281053976,5.991019058227539,0.17537273285419824,ball_tree,10,10,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 10, 'weights': 'uniform'}",0.9721502590673575,0.9682642487046632,0.9689119170984456,0.9688917692806222,0.9617627997407647,0.9679961987783706,0.0034007033912346273,121
0.594102430343628,0.06612365583648663,6.053475189208984,0.10657823071243412,ball_tree,10,10,distance,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 10, 'weights': 'distance'}",0.9708549222797928,0.9702072538860104,0.9676165803108808,0.9675955930006481,0.9630589760207389,0.9678666650996142,0.0027443736482273334,157
0.6068885326385498,0.07376474974417128,5.9978374481201175,0.1124041089413812,ball_tree,10,11,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 11, 'weights': 'uniform'}",0.9721502590673575,0.9682642487046632,0.9682642487046632,0.9682436811406351,0.9598185353208036,0.9673481945876246,0.004055509792843431,241
0.509879207611084,0.017813729403509903,6.159783554077149,0.08610869201786489,ball_tree,10,11,distance,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 11, 'weights': 'distance'}",0.9721502590673575,0.9689119170984456,0.9689119170984456,0.9682436811406351,0.9598185353208036,0.9676072619451375,0.0041258299725415535,205
0.584867525100708,0.08885778854065657,6.484906482696533,0.17269096772844628,ball_tree,10,12,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 12, 'weights': 'uniform'}",0.9721502590673575,0.9669689119170984,0.966321243523316,0.9701879455605963,0.9604666234607907,0.9672189967058318,0.0039898634913747965,253
0.5546862602233886,0.03961629301930333,6.632692861557007,0.09403930593710284,ball_tree,10,12,distance,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 12, 'weights': 'distance'}",0.9715025906735751,0.969559585492228,0.9669689119170984,0.9701879455605963,0.9630589760207389,0.9682556019328473,0.002987900700099493,85
0.667487382888794,0.11629789483065418,6.309974956512451,0.1339077660889392,ball_tree,10,13,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 13, 'weights': 'uniform'}",0.9708549222797928,0.9676165803108808,0.9669689119170984,0.9675955930006481,0.9611147116007777,0.9668301438218396,0.0031650800460668507,301
0.5744729995727539,0.04993615123967461,6.406988668441772,0.08177908385237286,ball_tree,10,13,distance,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 13, 'weights': 'distance'}",0.9715025906735751,0.9676165803108808,0.9676165803108808,0.9675955930006481,0.9617627997407647,0.96721882880735,0.003116961105834389,265
0.5818777561187745,0.07724314577890272,6.095306921005249,0.2652910987709162,ball_tree,10,14,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 14, 'weights': 'uniform'}",0.9721502590673575,0.966321243523316,0.966321243523316,0.9675955930006481,0.9611147116007777,0.9667006101430831,0.0035210727996591506,313
0.5659126281738281,0.03881578184119743,6.255440759658813,0.017956728002661883,ball_tree,10,14,distance,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 14, 'weights': 'distance'}",0.9715025906735751,0.9708549222797928,0.9669689119170984,0.9688917692806222,0.9630589760207389,0.9682554340343655,0.0030451470561832636,97
0.5232522487640381,0.0694628424130702,5.546830844879151,0.11174587040437543,ball_tree,20,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 1, 'weights': 'uniform'}",0.9760362694300518,0.9702072538860104,0.9702072538860104,0.9650032404407,0.9637070641607258,0.9690322163606997,0.004391083663218043,13
0.49837455749511717,0.028992067436104132,5.661624240875244,0.06044594048576224,ball_tree,20,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 1, 'weights': 'distance'}",0.9760362694300518,0.9702072538860104,0.9702072538860104,0.9650032404407,0.9637070641607258,0.9690322163606997,0.004391083663218043,13
0.5557775974273682,0.06264136124658329,5.680319547653198,0.1249972392162621,ball_tree,20,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 2, 'weights': 'uniform'}",0.9708549222797928,0.9630829015544041,0.969559585492228,0.9617627997407647,0.9604666234607907,0.965145366505596,0.004234867470732838,325
0.49129066467285154,0.021816672720530474,5.794539546966552,0.07462030766153917,ball_tree,20,2,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 2, 'weights': 'distance'}",0.9760362694300518,0.9702072538860104,0.9702072538860104,0.9650032404407,0.9637070641607258,0.9690322163606997,0.004391083663218043,13
0.5581800460815429,0.09522369711243404,5.8804065704345705,0.18605009927132218,ball_tree,20,3,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 3, 'weights': 'uniform'}",0.9727979274611399,0.9689119170984456,0.9650259067357513,0.966299416720674,0.9643551523007129,0.9674780640633447,0.0030825880066044564,217
0.4703970432281494,0.013784988673046119,5.965170383453369,0.04239414720007188,ball_tree,20,3,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 3, 'weights': 'distance'}",0.9734455958549223,0.9689119170984456,0.9650259067357513,0.966299416720674,0.9643551523007129,0.9676075977421013,0.0033087259885017776,193
0.5319380760192871,0.04546307231676477,6.013368368148804,0.12726524106216328,ball_tree,20,4,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 4, 'weights': 'uniform'}",0.9708549222797928,0.9689119170984456,0.9682642487046632,0.9669475048606611,0.9598185353208036,0.9669594256528733,0.0037863474973063205,289
0.4730974674224854,0.032399376142957834,6.0936182022094725,0.03489788471133214,ball_tree,20,4,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 4, 'weights': 'distance'}",0.9747409326424871,0.9727979274611399,0.9656735751295337,0.9675955930006481,0.9637070641607258,0.968903018478907,0.004204477726563552,61
0.5580449581146241,0.10287146727673145,6.142588996887207,0.17667707966581045,ball_tree,20,5,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 5, 'weights': 'uniform'}",0.9715025906735751,0.9689119170984456,0.9669689119170984,0.9688917692806222,0.9624108878807518,0.9677372153700986,0.003028234626926423,181
0.44019241333007814,0.017905181268414963,6.24471082687378,0.04360744157602803,ball_tree,20,5,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 5, 'weights': 'distance'}",0.9715025906735751,0.969559585492228,0.9669689119170984,0.9688917692806222,0.9624108878807518,0.9678667490488551,0.003088955765962619,145
0.528566312789917,0.07585791646668356,6.094332122802735,0.20285282575258928,ball_tree,20,6,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 6, 'weights': 'uniform'}",0.9721502590673575,0.969559585492228,0.9669689119170984,0.9682436811406351,0.9624108878807518,0.9678666650996142,0.003222693397454272,157
0.43839731216430666,0.02593548324199205,6.235103368759155,0.06258667682003458,ball_tree,20,6,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 6, 'weights': 'distance'}",0.9734455958549223,0.9708549222797928,0.966321243523316,0.9675955930006481,0.9650032404407,0.9686441190198758,0.003088461917050756,73
0.5321567535400391,0.08992484383591468,6.454398059844971,0.22133318739829883,ball_tree,20,7,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 7, 'weights': 'uniform'}",0.9721502590673575,0.9702072538860104,0.9682642487046632,0.966299416720674,0.9630589760207389,0.9679960308798888,0.0031455387489392615,133
0.4346794128417969,0.019180643223821122,6.50890588760376,0.09813637409032241,ball_tree,20,7,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 7, 'weights': 'distance'}",0.9721502590673575,0.9702072538860104,0.9689119170984456,0.966299416720674,0.9630589760207389,0.9681255645586454,0.003167177986774551,109
0.5923506259918213,0.11077313587401191,6.4937457084655765,0.06810074416676726,ball_tree,20,8,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 8, 'weights': 'uniform'}",0.9734455958549223,0.9682642487046632,0.9689119170984456,0.9695398574206092,0.9643551523007129,0.9689033542758707,0.0029028181229844717,49
0.503712272644043,0.06236761905976099,6.559638404846192,0.10702405967896007,ball_tree,20,8,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 8, 'weights': 'distance'}",0.9740932642487047,0.9708549222797928,0.9676165803108808,0.9695398574206092,0.9669475048606611,0.9698104258241298,0.0025501435119209535,1
0.6157667636871338,0.12182081001433548,6.521550083160401,0.17835754121787797,ball_tree,20,9,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 9, 'weights': 'uniform'}",0.969559585492228,0.9702072538860104,0.9682642487046632,0.9669475048606611,0.9611147116007777,0.967218660908868,0.003250741222703998,277
0.45815343856811525,0.042034765178897954,6.708657503128052,0.03798436210726411,ball_tree,20,9,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 9, 'weights': 'distance'}",0.969559585492228,0.9708549222797928,0.9689119170984456,0.9669475048606611,0.9611147116007777,0.9674777282663811,0.0034224431175922674,229
0.5406952857971191,0.04862313864136265,6.620595026016235,0.18083470625641854,ball_tree,20,10,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 10, 'weights': 'uniform'}",0.9721502590673575,0.9682642487046632,0.9689119170984456,0.9688917692806222,0.9617627997407647,0.9679961987783706,0.0034007033912346273,121
0.4353194713592529,0.019599130383905126,6.688294458389282,0.0953878612050296,ball_tree,20,10,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 10, 'weights': 'distance'}",0.9708549222797928,0.9702072538860104,0.9676165803108808,0.9675955930006481,0.9630589760207389,0.9678666650996142,0.0027443736482273334,157
0.5364997386932373,0.09894844930939373,6.455388164520263,0.17704573965436213,ball_tree,20,11,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 11, 'weights': 'uniform'}",0.9721502590673575,0.9682642487046632,0.9682642487046632,0.9682436811406351,0.9598185353208036,0.9673481945876246,0.004055509792843431,241
0.47465877532958983,0.03433071728899395,6.6318004608154295,0.10437418428058037,ball_tree,20,11,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 11, 'weights': 'distance'}",0.9721502590673575,0.9689119170984456,0.9689119170984456,0.9682436811406351,0.9598185353208036,0.9676072619451375,0.0041258299725415535,205
0.6111667633056641,0.09610431354751338,6.622331809997559,0.15352426895596188,ball_tree,20,12,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 12, 'weights': 'uniform'}",0.9721502590673575,0.9669689119170984,0.966321243523316,0.9701879455605963,0.9604666234607907,0.9672189967058318,0.0039898634913747965,253
0.5114246368408203,0.04255954268610609,6.732863807678223,0.024191932611277313,ball_tree,20,12,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 12, 'weights': 'distance'}",0.9715025906735751,0.969559585492228,0.9669689119170984,0.9701879455605963,0.9630589760207389,0.9682556019328473,0.002987900700099493,85
0.5910270690917969,0.12712233120254807,6.6021260738372805,0.17497752934078437,ball_tree,20,13,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 13, 'weights': 'uniform'}",0.9708549222797928,0.9676165803108808,0.9669689119170984,0.9675955930006481,0.9611147116007777,0.9668301438218396,0.0031650800460668507,301
0.46680989265441897,0.012158308777289652,6.690080165863037,0.047436123658386446,ball_tree,20,13,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 13, 'weights': 'distance'}",0.9715025906735751,0.9676165803108808,0.9676165803108808,0.9675955930006481,0.9617627997407647,0.96721882880735,0.003116961105834389,265
0.550172758102417,0.07077571210312424,6.5435138702392575,0.20575619043300208,ball_tree,20,14,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 14, 'weights': 'uniform'}",0.9721502590673575,0.966321243523316,0.966321243523316,0.9675955930006481,0.9611147116007777,0.9667006101430831,0.0035210727996591506,313
0.4675895214080811,0.020575132608073435,6.761922407150268,0.031763885198329664,ball_tree,20,14,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 14, 'weights': 'distance'}",0.9715025906735751,0.9708549222797928,0.9669689119170984,0.9688917692806222,0.9630589760207389,0.9682554340343655,0.0030451470561832636,97
0.5212604522705078,0.10476093395816746,6.321418380737304,0.053472085795162994,ball_tree,30,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 1, 'weights': 'uniform'}",0.9760362694300518,0.9702072538860104,0.9702072538860104,0.9650032404407,0.9637070641607258,0.9690322163606997,0.004391083663218043,13
0.44533534049987794,0.03001816507931579,6.484072256088257,0.06289420001021125,ball_tree,30,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 1, 'weights': 'distance'}",0.9760362694300518,0.9702072538860104,0.9702072538860104,0.9650032404407,0.9637070641607258,0.9690322163606997,0.004391083663218043,13
0.5902673721313476,0.06499405000804644,6.641528081893921,0.10161328299578003,ball_tree,30,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 2, 'weights': 'uniform'}",0.9708549222797928,0.9630829015544041,0.969559585492228,0.9617627997407647,0.9604666234607907,0.965145366505596,0.004234867470732838,325
0.4710456371307373,0.04438899461697295,6.6734840869903564,0.047167115317559,ball_tree,30,2,distance,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 2, 'weights': 'distance'}",0.9760362694300518,0.9702072538860104,0.9702072538860104,0.9650032404407,0.9637070641607258,0.9690322163606997,0.004391083663218043,13
0.5078022003173828,0.09330286166559122,6.803958511352539,0.15813216547455672,ball_tree,30,3,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 3, 'weights': 'uniform'}",0.9727979274611399,0.9689119170984456,0.9650259067357513,0.966299416720674,0.9643551523007129,0.9674780640633447,0.0030825880066044564,217
0.4876509666442871,0.06088812004804074,6.970373582839966,0.09319555111076332,ball_tree,30,3,distance,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 3, 'weights': 'distance'}",0.9734455958549223,0.9689119170984456,0.9650259067357513,0.966299416720674,0.9643551523007129,0.9676075977421013,0.0033087259885017776,193
0.5731422424316406,0.1186386781846367,6.704413366317749,0.1311164392473844,ball_tree,30,4,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 4, 'weights': 'uniform'}",0.9708549222797928,0.9689119170984456,0.9682642487046632,0.9669475048606611,0.9598185353208036,0.9669594256528733,0.0037863474973063205,289
0.5117876529693604,0.07990269077024563,6.811384010314941,0.05600006348130937,ball_tree,30,4,distance,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 4, 'weights': 'distance'}",0.9747409326424871,0.9727979274611399,0.9656735751295337,0.9675955930006481,0.9637070641607258,0.968903018478907,0.004204477726563552,61
0.5283328056335449,0.024048074177632002,6.830119466781616,0.07511828333279053,ball_tree,30,5,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 5, 'weights': 'uniform'}",0.9715025906735751,0.9689119170984456,0.9669689119170984,0.9688917692806222,0.9624108878807518,0.9677372153700986,0.003028234626926423,181
0.515578031539917,0.05648963940243552,6.821542978286743,0.10557703161526823,ball_tree,30,5,distance,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 5, 'weights': 'distance'}",0.9715025906735751,0.969559585492228,0.9669689119170984,0.9688917692806222,0.9624108878807518,0.9678667490488551,0.003088955765962619,145
0.5207083225250244,0.07402254864730944,6.7574985980987545,0.07841658994539652,ball_tree,30,6,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 6, 'weights': 'uniform'}",0.9721502590673575,0.969559585492228,0.9669689119170984,0.9682436811406351,0.9624108878807518,0.9678666650996142,0.003222693397454272,157
0.5262960433959961,0.036853060279978186,6.8690752506256105,0.050552549066309495,ball_tree,30,6,distance,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 6, 'weights': 'distance'}",0.9734455958549223,0.9708549222797928,0.966321243523316,0.9675955930006481,0.9650032404407,0.9686441190198758,0.003088461917050756,73
0.5381503105163574,0.06730303044822479,6.8915712356567385,0.09159065623935429,ball_tree,30,7,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 7, 'weights': 'uniform'}",0.9721502590673575,0.9702072538860104,0.9682642487046632,0.966299416720674,0.9630589760207389,0.9679960308798888,0.0031455387489392615,133
0.549227523803711,0.026752174816184335,6.903185033798218,0.0876936361278447,ball_tree,30,7,distance,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 7, 'weights': 'distance'}",0.9721502590673575,0.9702072538860104,0.9689119170984456,0.966299416720674,0.9630589760207389,0.9681255645586454,0.003167177986774551,109
0.5780190467834473,0.08401106660577522,6.8024848937988285,0.06173142251033745,ball_tree,30,8,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 8, 'weights': 'uniform'}",0.9734455958549223,0.9682642487046632,0.9689119170984456,0.9695398574206092,0.9643551523007129,0.9689033542758707,0.0029028181229844717,49
0.5288317203521729,0.03598594959080286,6.899445343017578,0.09741801298171708,ball_tree,30,8,distance,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 8, 'weights': 'distance'}",0.9740932642487047,0.9708549222797928,0.9676165803108808,0.9695398574206092,0.9669475048606611,0.9698104258241298,0.0025501435119209535,1
0.5606072902679443,0.04412740313147999,6.749549293518067,0.10600243664954576,ball_tree,30,9,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 9, 'weights': 'uniform'}",0.969559585492228,0.9702072538860104,0.9682642487046632,0.9669475048606611,0.9611147116007777,0.967218660908868,0.003250741222703998,277
0.5487039089202881,0.047101512367173554,6.832074165344238,0.06587838778494434,ball_tree,30,9,distance,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 9, 'weights': 'distance'}",0.969559585492228,0.9708549222797928,0.9689119170984456,0.9669475048606611,0.9611147116007777,0.9674777282663811,0.0034224431175922674,229
0.5418847084045411,0.058740586114277564,6.812622833251953,0.13402471930781826,ball_tree,30,10,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 10, 'weights': 'uniform'}",0.9721502590673575,0.9682642487046632,0.9689119170984456,0.9688917692806222,0.9617627997407647,0.9679961987783706,0.0034007033912346273,121
0.5542734622955322,0.058123791552229916,6.860494327545166,0.0777062020286485,ball_tree,30,10,distance,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 10, 'weights': 'distance'}",0.9708549222797928,0.9702072538860104,0.9676165803108808,0.9675955930006481,0.9630589760207389,0.9678666650996142,0.0027443736482273334,157
0.5693496704101563,0.06105402411533804,6.878865766525268,0.052130731507184475,ball_tree,30,11,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 11, 'weights': 'uniform'}",0.9721502590673575,0.9682642487046632,0.9682642487046632,0.9682436811406351,0.9598185353208036,0.9673481945876246,0.004055509792843431,241
0.5382171630859375,0.03801728754523677,6.888174390792846,0.08369402915151193,ball_tree,30,11,distance,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 11, 'weights': 'distance'}",0.9721502590673575,0.9689119170984456,0.9689119170984456,0.9682436811406351,0.9598185353208036,0.9676072619451375,0.0041258299725415535,205
0.5715449333190918,0.04948388536345149,6.931327819824219,0.10392919184016489,ball_tree,30,12,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 12, 'weights': 'uniform'}",0.9721502590673575,0.9669689119170984,0.966321243523316,0.9701879455605963,0.9604666234607907,0.9672189967058318,0.0039898634913747965,253
0.531857681274414,0.04402194533448002,7.076990795135498,0.09578496932132441,ball_tree,30,12,distance,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 12, 'weights': 'distance'}",0.9715025906735751,0.969559585492228,0.9669689119170984,0.9701879455605963,0.9630589760207389,0.9682556019328473,0.002987900700099493,85
0.5705286502838135,0.029555328441593757,6.789886999130249,0.15075594368480377,ball_tree,30,13,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 13, 'weights': 'uniform'}",0.9708549222797928,0.9676165803108808,0.9669689119170984,0.9675955930006481,0.9611147116007777,0.9668301438218396,0.0031650800460668507,301
0.5741947650909424,0.04273360646582209,6.717832612991333,0.07570168235400776,ball_tree,30,13,distance,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 13, 'weights': 'distance'}",0.9715025906735751,0.9676165803108808,0.9676165803108808,0.9675955930006481,0.9617627997407647,0.96721882880735,0.003116961105834389,265
0.5544968605041504,0.08088362340540059,6.427627515792847,0.10883288764337752,ball_tree,30,14,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 14, 'weights': 'uniform'}",0.9721502590673575,0.966321243523316,0.966321243523316,0.9675955930006481,0.9611147116007777,0.9667006101430831,0.0035210727996591506,313
0.48836164474487304,0.023740369378106013,6.258294153213501,0.11835877798151544,ball_tree,30,14,distance,"{'algorithm': 'ball_tree', 'leaf_size': 30, 'n_neighbors': 14, 'weights': 'distance'}",0.9715025906735751,0.9708549222797928,0.9669689119170984,0.9688917692806222,0.9630589760207389,0.9682554340343655,0.0030451470561832636,97
0.9371342182159423,0.11576800564759722,3.8101609706878663,0.23240023500060095,kd_tree,10,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 10, 'n_neighbors': 1, 'weights': 'uniform'}",0.9760362694300518,0.9702072538860104,0.9702072538860104,0.9650032404407,0.9637070641607258,0.9690322163606997,0.004391083663218043,13
