mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_max_iter,param_probability,param_shrinking,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
10.32537055015564,0.28418652080853046,0.2596439361572266,0.021357407133325373,1000,scale,rbf,-1,True,True,"{'C': 1000, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': True, 'shrinking': True}",0.8879690949227373,0.8763796909492274,0.8912803532008831,0.8890115958034235,0.8768636112644947,0.8843008692281533,0.006362670704719597,1
31.111756229400633,1.077409759665662,0.27463641166687014,0.006255040584740661,1000,scale,rbf,-1,True,False,"{'C': 1000, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': True, 'shrinking': False}",0.8879690949227373,0.8763796909492274,0.8912803532008831,0.8890115958034235,0.8768636112644947,0.8843008692281533,0.006362670704719597,1
0.3772310733795166,0.01115068967504599,0.028405094146728517,0.003720321084859278,1000,scale,rbf,100,True,True,"{'C': 1000, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'shrinking': True}",0.3239514348785872,0.7356512141280354,0.7411699779249448,0.7548315847598012,0.26780784097183874,0.5646824105326415,0.22028200761634106,95
0.3443643569946289,0.02246311152654088,0.030254650115966796,0.005811392954786527,1000,scale,rbf,100,True,False,"{'C': 1000, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'shrinking': False}",0.3239514348785872,0.7356512141280354,0.7411699779249448,0.7548315847598012,0.26780784097183874,0.5646824105326415,0.22028200761634106,95
1.3150953292846679,0.03566728430788688,0.10061841011047364,0.009766590208078999,1000,scale,rbf,500,True,True,"{'C': 1000, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 500, 'probability': True, 'shrinking': True}",0.7389624724061811,0.7417218543046358,0.31456953642384106,0.3059083379348426,0.725565985643291,0.5653456373425583,0.2083834448572796,93
1.297919511795044,0.05114447836890014,0.09959516525268555,0.008087990152047779,1000,scale,rbf,500,True,False,"{'C': 1000, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 500, 'probability': True, 'shrinking': False}",0.7389624724061811,0.7417218543046358,0.31456953642384106,0.3059083379348426,0.725565985643291,0.5653456373425583,0.2083834448572796,93
5.907116985321045,0.19308842685064967,0.13344206809997558,0.008192916903818898,1000,auto,linear,-1,True,True,"{'C': 1000, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'shrinking': True}",0.7671081677704195,0.7571743929359823,0.7665562913907285,0.774710104914412,0.748205411374931,0.7627508736772947,0.009155960229470714,11
5.932764387130737,0.21237231885465502,0.13527541160583495,0.005134643488609849,1000,auto,linear,-1,True,False,"{'C': 1000, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'shrinking': False}",0.7671081677704195,0.7571743929359823,0.7665562913907285,0.774710104914412,0.748205411374931,0.7627508736772947,0.009155960229470714,11
0.17378053665161133,0.028624341780184474,0.010117912292480468,0.001684126810948991,1000,auto,linear,100,True,True,"{'C': 1000, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 100, 'probability': True, 'shrinking': True}",0.7224061810154525,0.7235099337748344,0.7235099337748344,0.7266703478741027,0.7250138045278851,0.7242220401934218,0.0014786911048363753,65
0.1624842643737793,0.015156408486468433,0.009231996536254884,0.0019235854426286724,1000,auto,linear,100,True,False,"{'C': 1000, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 100, 'probability': True, 'shrinking': False}",0.7224061810154525,0.7235099337748344,0.7235099337748344,0.7266703478741027,0.7250138045278851,0.7242220401934218,0.0014786911048363753,65
0.8794230461120606,0.046638209578901385,0.04413166046142578,0.0032399382121947417,1000,auto,linear,500,True,True,"{'C': 1000, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 500, 'probability': True, 'shrinking': True}",0.7235099337748344,0.7196467991169978,0.7229580573951435,0.7239094422970734,0.7239094422970734,0.7227867349762246,0.0016082604596375778,87
0.9101101875305175,0.06095085047144712,0.04143071174621582,0.005139370881691394,1000,auto,linear,500,True,False,"{'C': 1000, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': 500, 'probability': True, 'shrinking': False}",0.7235099337748344,0.7196467991169978,0.7229580573951435,0.7239094422970734,0.7239094422970734,0.7227867349762246,0.0016082604596375778,87
8.061877870559693,0.18115227188580973,0.5225178241729737,0.033488587085286646,1000,auto,rbf,-1,True,True,"{'C': 1000, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': -1, 'probability': True, 'shrinking': True}",0.7411699779249448,0.7356512141280354,0.7301324503311258,0.7305356156819437,0.7250138045278851,0.732500612518787,0.005488276335138166,27
7.602991533279419,0.09293653983105378,0.5529441833496094,0.057289970211529345,1000,auto,rbf,-1,True,False,"{'C': 1000, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': -1, 'probability': True, 'shrinking': False}",0.7411699779249448,0.7356512141280354,0.7301324503311258,0.7305356156819437,0.7250138045278851,0.732500612518787,0.005488276335138166,27
0.39041824340820314,0.046646195339388845,0.028503847122192384,0.003326449195834136,1000,auto,rbf,100,True,True,"{'C': 1000, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'shrinking': True}",0.7229580573951435,0.7251655629139073,0.7257174392935982,0.7266703478741027,0.7244616234124793,0.7249946061778462,0.0012483129194165118,47
0.37468795776367186,0.017902065196093404,0.023822212219238283,0.0018033508489251199,1000,auto,rbf,100,True,False,"{'C': 1000, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100, 'probability': True, 'shrinking': False}",0.7229580573951435,0.7251655629139073,0.7257174392935982,0.7266703478741027,0.7244616234124793,0.7249946061778462,0.0012483129194165118,47
1.9456219673156738,0.05737737390857588,0.12425422668457031,0.013946164791503362,1000,auto,rbf,500,True,True,"{'C': 1000, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 500, 'probability': True, 'shrinking': True}",0.7235099337748344,0.7229580573951435,0.7240618101545254,0.725565985643291,0.7244616234124793,0.7241114820760547,0.0008868929738813853,71
1.8790484428405763,0.08822269365897148,0.10907745361328125,0.007616088303936435,1000,auto,rbf,500,True,False,"{'C': 1000, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 500, 'probability': True, 'shrinking': False}",0.7235099337748344,0.7229580573951435,0.7240618101545254,0.725565985643291,0.7244616234124793,0.7241114820760547,0.0008868929738813853,71
